fitur 1,fitur 2,fitur 3,fitur 4,fitur 5,fitur 6,fitur 7,fitur 8,fitur 9,fitur 10,fitur 11,fitur 12,fitur 13,fitur 14,fitur 15,fitur 16,fitur 17,fitur 18,fitur 19,fitur 20,fitur 21,fitur 22,fitur 23,fitur 24,fitur 25,fitur 26,fitur 27,fitur 28,fitur 29,fitur 30,fitur 31,fitur 32,fitur 33,fitur 34,fitur 35,fitur 36,fitur 37,fitur 38,fitur 39,fitur 40,fitur 41,fitur 42,fitur 43,fitur 44,fitur 45,label
7.279128134,0.028434092,0.055657458,15.85585778,0.061936945,0.008370496,15.45413034,0.060367696,0.016186133,112.999592,82.77969389,0.67617239,5.03933203,128.530512,73.68104862,0.461420735,0.525428217,133.499276,71.80627493,0.234067882,0.012117914,21.98408889,22.14840092,18.08163232,21.73533835,0.87818715,0.877570031,0.916419853,0.883243837,0.099001179,0.096268024,0.112401741,0.1027958,1316.388339,1326.45908,903.9796283,1264.970282,0.000119809,0.000116417,0.000139691,0.000125876,0.010945718,0.010789674,0.011819085,0.011219458,Bakso
12.5420984,0.048992574,0.038806926,14.29361967,0.05583445,0.028084943,10.2058903,0.039866757,0.048134103,88.611668,62.76407573,-0.000465728,0.094514892,128.467028,75.19173684,0.822470827,4.879736818,142.847972,82.75794789,0.900773875,2.597006676,23.20813333,25.1058671,24.88790303,26.48825686,0.857099187,0.836008806,0.827494742,0.812932551,0.150222154,0.131725098,0.14454748,0.131267496,1518.884796,1732.967478,1823.823071,1976.696666,0.00114001,0.000808102,0.00089038,0.000813891,0.033764028,0.028427134,0.029839233,0.028528781,Bika Ambon
8.71795235,0.034054503,0.05240745,13.56786285,0.052999467,0.03312562,6.755214603,0.026387557,0.05665639,66.2682,48.47314272,1.043693916,0.520148394,131.217124,76.70515094,0.114873142,-0.570511969,144.833532,80.81565356,-0.725498248,1.041804143,17.40352323,14.92126935,16.02526061,20.50719059,0.915228954,0.932108117,0.92413929,0.887438004,0.115484531,0.121821322,0.121579751,0.097868685,894.9530747,718.7902453,800.9568081,1191.683992,0.000156588,0.000181016,0.000171577,0.000132776,0.012513524,0.013454217,0.013098748,0.011522843,Bika Ambon
2.983100582,0.011652737,0.061404105,13.24647107,0.05174403,0.035054322,11.52474844,0.045018546,0.043354128,90.167752,89.19540456,0.066975594,8.876980666,120.749024,77.59629761,-0.245818584,1.586862685,159.077196,69.51991471,-0.154210919,4.541675712,20.3094303,19.9826556,15.26222626,18.78112806,0.867849043,0.872931234,0.919967715,0.885521616,0.137613168,0.138361849,0.180142052,0.147913462,1413.401471,1351.148108,847.5681818,1217.234172,0.000417915,0.000411243,0.000553374,0.000485041,0.020442965,0.02027913,0.023523901,0.022023639,Bika Ambon
2.62017079,0.010235043,0.06165625,15.73385636,0.061460376,0.011352203,10.94974685,0.04277245,0.045571562,58.876972,81.84697128,-1.828176815,2.807831653,129.164492,75.45437882,-1.704094351,20.43227546,155.515464,75.01828908,-0.490979601,20.38554858,22.20352727,19.79016405,17.86223434,22.54511495,0.876185267,0.891417589,0.919247163,0.878011588,0.105943663,0.123268724,0.132388784,0.096120108,1296.612489,1134.111216,847.1960444,1274.025832,0.000133963,0.000154205,0.000170825,0.000127045,0.011574228,0.012417938,0.013069985,0.011271446,Bika Ambon
3.483114402,0.013605917,0.061001066,8.632977371,0.03372257,0.052621655,13.42581802,0.052444603,0.033997264,93.333732,93.15169574,0.596901863,1.737043931,126.863204,80.19536522,-0.762655068,2.214381976,151.5597,54.07083979,-0.333118888,0.208071194,18.87113535,18.61535835,18.16452121,20.04675306,0.894088256,0.894049069,0.887196226,0.875304848,0.149813844,0.146415527,0.151963458,0.120889407,1093.507313,1090.692134,1161.797992,1283.661168,0.000746303,0.000723135,0.000649454,0.000542123,0.027318545,0.026891173,0.025484395,0.023283539,Bika Ambon
1.988011706,0.007765669,0.062015682,9.41173855,0.036764603,0.05054319,6.444431573,0.025173562,0.057206135,29.302748,43.21183268,3.25298183,88.11595983,126.744964,83.3724294,0.497802014,0.208595006,175.150692,59.49204969,-0.349922881,3.969390182,22.0291596,22.1554655,14.42417374,20.64318581,0.896706949,0.89472321,0.945237887,0.906353236,0.07610013,0.073585802,0.125131279,0.082536054,1017.897758,1034.022913,536.863697,919.6633552,0.000118448,0.000116646,0.000200749,0.000127469,0.010883388,0.010800293,0.014168603,0.011290195,Bika Ambon
1.949486211,0.007615181,0.062034335,14.82605332,0.057914272,0.02349867,6.092881021,0.023800317,0.05779096,47.492724,69.52768274,-0.060922119,0.306547687,127.022592,74.80424497,-0.359312627,-0.871651811,168.08958,75.78775951,0.025614417,-0.35258632,19.27454545,23.88202393,23.69192727,22.53314012,0.899983507,0.863846136,0.864047874,0.873174191,0.103171531,0.068278341,0.073079254,0.082050013,999.5454869,1359.715929,1359.641794,1266.546058,0.000116148,8.23E-05,8.44E-05,9.31E-05,0.010777211,0.009069246,0.009187689,0.009650324,Bika Ambon
2.944899509,0.011503514,0.061432235,9.505032677,0.037129033,0.050276082,7.732675833,0.030205764,0.0547162,51.867516,65.62780499,-0.007460683,-0.266055577,126.316236,78.20158233,-0.408732492,0.892600343,160.579332,81.88239368,-1.49699581,3.927771782,23.25541414,37.39919355,37.19018182,35.27941679,0.792391614,0.615203476,0.630834893,0.642232436,0.259104487,0.151044212,0.149814547,0.159653016,2331.487422,4309.30746,4126.260525,4006.773263,0.008208792,0.005137786,0.004729015,0.005183644,0.090602386,0.071678348,0.068767837,0.07199753,Bika Ambon
2.718491256,0.010619107,0.061591275,11.30464267,0.04415876,0.04422956,13.38581846,0.052288357,0.03423709,80.91088,91.27285499,-0.379413451,-0.749874717,121.207168,76.42383781,0.777358603,-0.219873635,167.507032,58.99836356,0.442835173,0.979422155,18.08628283,21.04629374,20.15883232,21.15714832,0.908553087,0.865562076,0.869228036,0.873723285,0.124538138,0.113272854,0.125192747,0.105035893,925.5363515,1355.916603,1319.785814,1273.722209,0.000308395,0.000277373,0.000307975,0.000267155,0.017561185,0.016654514,0.017549208,0.016344883,Bika Ambon
1.918207066,0.007492996,0.06204921,13.65189199,0.053327702,0.03259457,12.82513043,0.050098166,0.037368752,63.038612,89.67495696,0.205916808,3.758729385,125.51366,77.3706416,-0.944154168,-0.034268556,164.302212,65.87715561,-0.783423504,1.280170859,17.75757172,18.93234586,14.85641616,17.98588303,0.902331985,0.893697915,0.92770635,0.905084645,0.134984426,0.133002444,0.188398145,0.138016888,1015.13977,1099.726863,746.6011111,981.9899315,0.000208513,0.000201053,0.000282622,0.000220148,0.014439971,0.014179305,0.016811369,0.014837401,Bika Ambon
12.05211901,0.047078587,0.041107863,15.0998085,0.058983628,0.020668382,8.637404798,0.03373986,0.052610576,75.621324,55.01991778,0.333908814,0.328890192,129.903888,73.70973989,0.2079844,-1.272347141,144.563392,84.70453422,-0.005778831,-0.829678708,15.0957697,18.1397023,18.11691313,18.29848465,0.942270411,0.919092772,0.919106884,0.918024,0.154838583,0.122542212,0.123700821,0.122966563,617.7826869,864.3822556,865.9484929,875.778738,0.000444853,0.00033062,0.000327478,0.000351183,0.02109153,0.018182955,0.018096366,0.018739865,Bika Ambon
3.172488536,0.012392533,0.061259087,12.75370597,0.049819164,0.03773991,7.703317392,0.030091085,0.054779347,80.446672,84.64771243,-0.031095274,-0.050581071,119.31616,76.5474005,-0.328343696,0.73784401,157.054136,80.53376319,-0.395249179,0.8669761,21.28474343,26.33411648,24.19886465,26.15951808,0.86546643,0.819513398,0.842016745,0.821980015,0.161603986,0.126441919,0.147964106,0.136035953,1501.162368,2014.094067,1763.510735,1986.518365,0.001074991,0.0007198,0.000961115,0.000879138,0.032787059,0.026829087,0.031001861,0.029650266,Bika Ambon
2.596521192,0.010142662,0.06167152,6.926620722,0.027057113,0.056339707,11.21147213,0.04379481,0.044589955,60.581148,77.7321238,-0.150634982,-0.783479467,122.74682,83.1952752,0.215138883,0.304879524,177.422612,58.81842326,-0.135104534,-0.392360018,16.49267475,18.47333507,16.96572929,18.95149502,0.917041443,0.902713015,0.907305464,0.892183056,0.184376567,0.159387682,0.171983898,0.152872854,813.8639475,954.6574207,915.6958707,1057.99972,0.00040202,0.000349117,0.000369897,0.000320421,0.020050428,0.018684665,0.019232711,0.017900296,Bika Ambon
2.896662658,0.011315089,0.061467215,14.96539159,0.058458563,0.022109872,9.681862125,0.037819773,0.049758557,53.92146,63.52428049,0.228536962,30.76937216,125.023072,78.75103831,0.205883434,7.652056252,166.1728,71.41283378,0.938865459,1.183682525,25.27580606,27.54761479,25.43709495,27.30122838,0.858361757,0.8369571,0.856278284,0.836813333,0.112423603,0.079349104,0.081682821,0.079825261,1475.447095,1685.178224,1484.933232,1686.766759,0.000202414,0.000161829,0.000170668,0.000162981,0.014227227,0.012721186,0.013064001,0.012766387,Bika Ambon
4.854788133,0.018964015,0.059553474,6.389338503,0.024958353,0.057300363,12.95779838,0.0506164,0.036663745,86.8879,90.94129402,-1.308105868,-1.120448513,118.616928,80.00631185,-0.533639262,3.437271862,169.433444,56.25926223,-0.352705913,2.029641591,14.40470303,14.29839929,14.39044848,16.66589165,0.935753706,0.936252139,0.932588694,0.911510373,0.175237024,0.165571545,0.162639934,0.15109131,649.0233131,643.7936598,683.6089697,893.7211401,0.000390166,0.000350206,0.000357527,0.00032281,0.019752616,0.0187138,0.018908397,0.017966923,Bika Ambon
4.174167292,0.01630534,0.06033561,8.823139979,0.034465387,0.052138153,9.709719039,0.037928592,0.049675666,121.927316,86.0563363,-0.690842261,13.06784371,129.723468,74.52403751,-0.769330449,10.99000848,138.75956,64.43883522,-0.909524009,6.806326351,9.277163636,11.18644722,11.14352727,11.48094839,0.963141029,0.946443209,0.950871524,0.952309361,0.350440501,0.341758692,0.347932067,0.316108583,382.7377697,556.815886,511.3726505,495.8690126,0.004968278,0.004643613,0.004763597,0.004498328,0.070486013,0.068144064,0.069018813,0.067069576,Bika Ambon
5.188375327,0.020267092,0.059122708,14.94663865,0.05838531,0.0223026,13.46161391,0.05258443,0.03378058,64.584136,61.24767471,-0.585611143,1.245328425,132.141736,77.92826444,0.985481247,11.5832643,146.803488,74.21221031,1.311159761,14.58778968,21.7317899,31.86240732,29.84589899,29.67433012,0.83481584,0.696315574,0.710635525,0.715352223,0.190845792,0.128224221,0.142801335,0.137251113,1762.623895,3191.210702,3035.484008,2991.124423,0.00051131,0.000336285,0.000377669,0.000363836,0.022612168,0.018338082,0.019433704,0.019074484,Bika Ambon
5.550032255,0.021679811,0.058619414,15.44899715,0.060347646,0.016260738,4.700194931,0.018360136,0.059742406,55.813352,48.00179866,0.4888195,8.955397561,122.095496,74.54052182,0.685802431,4.430169781,164.58908,81.22073504,0.578391805,0.361685418,17.22976566,18.60531022,17.15269899,18.97351392,0.907241895,0.901809754,0.912031051,0.898586098,0.11871457,0.095308667,0.106189231,0.088496937,952.7850949,1010.697288,907.3320606,1043.861513,0.000151782,0.00012827,0.00014833,0.000125078,0.012319972,0.01132565,0.012179091,0.011183837,Bika Ambon
2.976332075,0.011626298,0.061409112,15.28182837,0.05969464,0.01851486,14.43304792,0.056379095,0.02697495,76.954256,87.8547466,-0.572523696,-0.14584901,127.961452,75.23159005,-0.480569462,1.001823547,154.478516,68.41679193,0.17817142,0.880960821,25.89894949,25.94107294,19.69419798,26.63021917,0.831132682,0.829841237,0.88369444,0.824111605,0.117580448,0.112607417,0.148866121,0.104242909,1763.911483,1768.107412,1209.567927,1827.467392,0.000241164,0.000231483,0.000319033,0.000221439,0.015529442,0.015214565,0.017861483,0.014880836,Bika Ambon
4.354035806,0.017007954,0.06014133,14.93177023,0.058327224,0.022454048,11.38544938,0.04447441,0.043912146,73.774444,74.53234997,-0.800997105,1.47653829,128.60912,74.12377133,-1.731860011,14.97443035,149.514164,79.82233887,0.498990854,-0.874795372,20.74957172,23.90300631,23.42831515,24.82945825,0.898265322,0.874472813,0.871304945,0.855806637,0.108811755,0.091997535,0.104810022,0.100620068,1079.949273,1325.509617,1360.717875,1522.665136,0.000291704,0.000220995,0.000233949,0.000231263,0.017079353,0.014865912,0.015295404,0.015207324,Bika Ambon
5.427087244,0.02119956,0.0587948,15.19067701,0.05933858,0.019626074,10.74302328,0.041964933,0.046316233,63.557036,63.92066873,-0.21481835,-0.085972713,132.452964,76.87065252,-0.074831128,0.179527827,144.943568,81.80814859,0.519476756,1.755228587,17.34956768,30.08469368,29.59223434,29.2677834,0.859661966,0.744755892,0.754865831,0.740321105,0.184346672,0.096426153,0.108063208,0.112389885,1487.520267,2714.354635,2614.791653,2761.518564,0.000264105,0.00012844,0.000137315,0.000146257,0.016251294,0.01133314,0.011718141,0.012093674,Bika Ambon
1.902208265,0.007430501,0.06205673,14.53689493,0.056784745,0.0261102,7.6621227,0.029930167,0.054867435,45.235604,74.85205316,-0.680274976,3.557321658,126.583276,76.88469206,-0.406555167,19.59687726,175.024436,64.72097693,-1.195246423,21.3412284,33.53171313,33.59707905,22.51522828,31.22342856,0.757128054,0.756143535,0.865629742,0.778892498,0.075155703,0.071976421,0.12263321,0.083331841,2344.153855,2358.728672,1313.708982,2138.746208,0.000170779,0.000169375,0.000276158,0.00018488,0.01306826,0.0130144,0.016618003,0.013597073,Bika Ambon
2.310795281,0.009026544,0.061844736,14.63429542,0.057165217,0.025266338,14.18036665,0.055392057,0.028947707,64.150668,83.87316767,0.847025702,17.38882024,128.62384,76.29015879,-0.013053118,1.883603053,160.920292,64.58995237,-0.4038428,3.123499035,28.28150303,28.15514032,24.47014545,28.39099083,0.820136012,0.818079107,0.860438655,0.823172559,0.089668825,0.089362136,0.093684242,0.082854438,1806.099677,1824.208722,1404.933515,1773.025771,0.000171521,0.00016357,0.000187147,0.00015943,0.013096601,0.012789439,0.013680164,0.012626545,Bika Ambon
2.109471092,0.008240121,0.061954424,12.87516082,0.0502936,0.03710531,5.861364548,0.022895955,0.058155183,45.378056,68.34836233,0.380474161,4.963560662,122.601216,79.20923569,-0.446941546,9.456687474,175.836656,69.1959893,-0.153411185,17.78883929,26.76393939,27.68964214,24.19175354,26.94517023,0.82675841,0.818164598,0.854115026,0.825929509,0.068290302,0.063493732,0.074667608,0.067789914,1748.581111,1831.497646,1471.064327,1753.258516,8.16E-05,7.73E-05,9.04E-05,8.06E-05,0.009035414,0.008793078,0.009508266,0.00897828,Bika Ambon
2.007312306,0.007841064,0.062006194,4.654291811,0.018180829,0.059797216,4.645667564,0.018147139,0.059807457,87.419624,103.5066986,-0.412975931,-1.638422473,138.880488,78.15278363,-0.268152392,0.022002961,155.448656,72.01915298,-0.575752719,-0.218731063,14.97587879,20.11927273,19.91234747,20.04200946,0.923894307,0.877000332,0.875915159,0.879897053,0.373994729,0.299431201,0.302555407,0.295302142,896.6688566,1433.208779,1440.865665,1399.455796,0.04097717,0.035766849,0.03454683,0.035761838,0.202428185,0.189121256,0.185867775,0.189108007,Bika Ambon
2.696953042,0.010534972,0.061605718,14.08814475,0.055031814,0.02962683,4.38397094,0.017124888,0.06010814,46.21916,55.11802857,-0.137784746,2.00695032,124.902328,76.60532997,0.891257729,1.021794066,164.039448,83.40053508,-1.137367382,2.159532963,26.84576162,31.03142072,27.14994747,29.49028925,0.81930401,0.763680412,0.810022535,0.78920704,0.085735191,0.073137267,0.08385773,0.072560468,1810.608073,2367.902413,1903.197842,2112.191878,0.000114084,0.000101431,0.000159063,9.78E-05,0.010681012,0.010071297,0.012612003,0.009890447,Bika Ambon
3.740294928,0.014610526,0.060768273,15.40356968,0.060170192,0.016905565,14.65041353,0.057228178,0.025123406,90.51532,93.09069959,0.542072686,2.094649768,132.123508,75.3651152,-0.017378764,3.47065257,138.55324,68.78187579,-0.255042611,3.119827049,24.7742101,29.19019495,24.95215354,26.0025852,0.840954479,0.78824328,0.8280655,0.823792393,0.132273461,0.106599643,0.124384079,0.115736125,1678.655244,2229.650409,1815.817358,1855.272169,0.000274253,0.000224891,0.000262032,0.000246448,0.016560578,0.014996376,0.016187397,0.015698674,Bika Ambon
5.871939693,0.022937264,0.058138903,15.14856104,0.05917407,0.020116659,11.75995387,0.04593732,0.04237939,53.115544,72.12532932,0.783684068,-0.220405204,130.9535,76.30146605,0.919360027,-0.749869181,151.862792,82.94383544,1.17068741,0.62379881,22.00774545,21.68191093,19.62905455,22.24829686,0.877119435,0.882513142,0.907052964,0.875082832,0.109248246,0.106825387,0.116121605,0.108372249,1313.066776,1256.126053,999.8915596,1335.442772,0.000309791,0.000306392,0.000329693,0.000306596,0.017600877,0.017504056,0.018157451,0.017509869,Bika Ambon
2.454131392,0.009586452,0.061760418,12.21017467,0.047695994,0.040389877,11.70277761,0.045713976,0.04262021,72.441676,82.20979026,-0.342562959,-1.662672965,131.4329,74.58566512,-0.844112173,17.33682081,153.458036,69.51154528,-1.939124257,31.25780282,22.18101818,26.60193646,24.95777374,26.57180021,0.845160123,0.802217722,0.818311151,0.806124484,0.16063778,0.106081407,0.115403578,0.103304315,1593.692768,2026.846441,1858.141612,1986.820451,0.00052886,0.000378948,0.000425621,0.000377478,0.022996966,0.019466591,0.020630584,0.019428782,Bika Ambon
3.33977166,0.013045982,0.061123263,15.41766143,0.060225237,0.016708387,7.814634962,0.030525917,0.054538224,72.326524,83.49900288,0.03035839,-0.79524207,136.967556,70.87952934,0.152162362,2.483173538,139.63458,80.61838054,0.442995171,-0.931797386,17.7593697,18.62883715,15.89693737,19.22816809,0.912403072,0.908686612,0.926609465,0.899798141,0.11063689,0.096652168,0.121359283,0.10402065,885.2387394,923.4760666,742.450602,1013.327251,0.000168308,0.000153205,0.00018626,0.000154444,0.012973354,0.012377601,0.013647725,0.012427553,Bika Ambon
3.754702245,0.014666806,0.060754716,13.09637349,0.051157705,0.035904575,11.13456343,0.04349439,0.044883046,96.129476,94.85446672,-0.41331589,-0.787413553,128.592072,75.98633847,-0.216587347,-1.103848093,143.076672,67.96402373,-0.188175039,-0.818395805,15.89623434,16.40425826,14.4615798,16.45602725,0.937851295,0.932284993,0.943451326,0.927521357,0.180207331,0.173589512,0.217587546,0.186769151,676.6471919,738.594002,619.5115111,790.5412168,0.001459,0.001420962,0.001852164,0.001472277,0.038196854,0.037695655,0.043036777,0.038370264,Bika Ambon
6.468657373,0.025268193,0.057164397,15.53148645,0.06066987,0.015013886,14.46942313,0.056521185,0.02667594,89.87838,84.64543837,0.102226419,0.286558817,126.424092,77.47916028,-0.577588163,0.548897277,148.004808,70.45226839,-0.564549278,-0.565285041,17.4388202,27.57690963,26.96242424,26.7570971,0.904372374,0.790420837,0.795516507,0.794296979,0.154593491,0.122961433,0.125508803,0.122069513,1040.211572,2260.277287,2202.015604,2218.616163,0.000473515,0.000367041,0.000376842,0.000384714,0.021760401,0.019158317,0.019412411,0.019614123,Bika Ambon
7.507243041,0.029325169,0.05519316,15.83098308,0.061839778,0.009060473,10.83909046,0.042340197,0.04597344,93.949656,78.17878168,0.205197408,6.974897684,126.705748,74.45028497,0.379650851,0.918422439,143.58136,76.20589067,0.107681514,1.65539176,23.70109091,25.39016568,23.28309091,26.1689443,0.859577796,0.850141871,0.874822985,0.844562904,0.110506841,0.094173818,0.104843029,0.090780441,1506.260776,1606.050204,1342.870873,1665.921481,0.000108935,9.55E-05,0.000111791,9.60E-05,0.010437179,0.009771778,0.010573135,0.009799098,Bika Ambon
1.802596901,0.007041395,0.062102083,10.80705896,0.04221507,0.046088368,5.347478259,0.020888587,0.058906,27.260772,42.7939453,1.907370312,9.099024844,126.400164,81.65774501,0.448151199,2.186197601,177.945096,64.45250184,0.443423879,2.753917111,32.22700202,29.23365553,25.39513131,32.59119326,0.798214303,0.821864365,0.867821204,0.796429508,0.051008232,0.059920133,0.068518326,0.055098635,1987.37699,1754.108119,1302.425669,2004.551741,9.12E-05,0.000101833,0.000115681,9.22E-05,0.009551569,0.010091212,0.01075551,0.009603174,Bika Ambon
2.680588733,0.01047105,0.061616614,13.76255841,0.053759996,0.031876527,13.88614419,0.054242752,0.03104793,52.738576,70.05819182,-0.043979325,0.276515505,138.586624,78.03544092,-0.28602323,2.312445023,138.178864,72.47563734,-0.934000028,1.071726274,25.10799192,26.39525478,26.33269495,29.24894722,0.86166987,0.848805843,0.833229347,0.811090319,0.095579677,0.088321109,0.118972735,0.083966066,1460.496048,1589.415571,1754.330109,1986.018483,0.000156828,0.000140135,0.000195851,0.000135132,0.012523082,0.011837852,0.013994691,0.011624613,Bika Ambon
3.269860837,0.012772894,0.061180905,15.07656998,0.05889285,0.020925628,13.99870602,0.05468245,0.030266818,80.756116,87.61122342,-0.912774486,-0.536681948,125.172568,75.93718117,0.535272955,-0.424380172,155.771964,69.87543302,1.150405792,-0.071333064,17.48061414,25.56258536,24.84864242,20.76458035,0.904772319,0.827330998,0.83708175,0.879642377,0.153694341,0.105596536,0.107165491,0.128029447,1008.446562,1816.642174,1712.393345,1266.309789,0.000283562,0.000163369,0.000155597,0.000219044,0.016839306,0.012781604,0.012473842,0.014800135,Bika Ambon
4.190986586,0.016371042,0.06031781,15.26598861,0.05963277,0.01871317,13.27795419,0.05186701,0.034872096,63.41556,72.53584883,-1.496980812,-0.549308353,136.81534,74.16792698,-1.073867614,8.03839525,138.383596,77.34022613,-0.47379787,6.34419512,24.37859798,24.6670623,22.35741414,24.689069,0.864428835,0.860330218,0.883732394,0.861860974,0.128632705,0.124670298,0.14127652,0.118566203,1447.862549,1482.264601,1229.768865,1466.122618,0.000469728,0.000406821,0.00043704,0.000417426,0.021673214,0.020169793,0.020905498,0.020430997,Bika Ambon
3.657275989,0.014286235,0.060845323,15.55572638,0.06076456,0.014625973,10.64233129,0.04157161,0.046669606,60.44692,75.37246318,0.272967901,-0.245848629,130.656628,77.10238914,1.011243665,-0.177443647,149.55822,76.20967184,2.201880838,-0.471206689,19.79972525,22.89174281,22.93911515,23.25678818,0.905939934,0.88664437,0.881482004,0.876522525,0.115449449,0.082904123,0.089939533,0.084447809,1003.08564,1198.166473,1252.724683,1305.122667,0.000172559,0.000114495,0.000124406,0.000115234,0.013136159,0.010700256,0.011153743,0.01073471,Bika Ambon
10.23803453,0.039992325,0.048029825,14.84430685,0.057985574,0.023322165,9.13192255,0.035671573,0.051320456,89.200832,56.07595979,0.75279843,4.71256032,130.674184,76.38863133,0.341869258,1.753717502,137.38652,79.52982416,0.102574672,1.459244208,25.76750303,25.43392706,22.42824242,25.94866188,0.850658592,0.851921174,0.878698502,0.849328148,0.075887136,0.069837427,0.082034062,0.074745364,1602.056012,1592.710844,1303.404501,1620.606383,9.62E-05,9.27E-05,0.000103935,9.65E-05,0.009805699,0.009625553,0.010194843,0.009824599,Bika Ambon
4.445700583,0.017366018,0.060038917,15.57888573,0.060855024,0.014244881,14.63745232,0.057177547,0.025238423,77.923976,80.84289701,-1.495987106,1.681922509,130.857248,75.89235486,-1.64141737,8.403034943,143.87504,71.17561145,-1.245171156,11.51628168,25.01519192,24.50324369,15.54222626,23.56959303,0.850743639,0.856686121,0.936116643,0.866902951,0.084734453,0.082282457,0.121025501,0.087164118,1584.282497,1519.042509,680.4333131,1410.762394,0.000170001,0.000167187,0.000239915,0.000176309,0.013038441,0.012930099,0.015489194,0.013278146,Bika Ambon
4.30476531,0.01681549,0.060195427,9.790212087,0.038243018,0.049434017,10.31702502,0.04030088,0.047771215,73.333032,78.85719195,-0.42487326,2.883911676,121.084976,79.95504709,0.507917172,8.002190996,133.002424,79.05668287,0.711818914,7.212487475,35.26600404,35.61048062,21.69892525,36.09652218,0.63551207,0.633532215,0.808809367,0.620891281,0.184016444,0.163888362,0.236028464,0.160865166,4447.607717,4425.040371,2305.482966,4577.677655,0.005717948,0.003757222,0.003529147,0.003763853,0.075617117,0.061296186,0.059406622,0.061350249,Bika Ambon
2.911036275,0.011371236,0.06145686,10.01439797,0.03911874,0.048743963,12.2255624,0.047756106,0.040318787,83.535648,93.37247278,-0.46407886,0.325455151,121.88022,77.11173089,-0.341050839,2.428923463,165.515588,58.14965545,-0.368730673,3.769642951,22.05503434,24.5830637,22.52675556,23.3434736,0.868497988,0.841668406,0.851620526,0.845739257,0.138707808,0.129431262,0.165834613,0.140672802,1345.737354,1614.555578,1517.150311,1572.91777,0.001032194,0.00103044,0.001420941,0.001071313,0.032127784,0.032100467,0.037695369,0.03273091,Bika Ambon
3.241720628,0.012662971,0.061203755,12.58909834,0.049176168,0.038574018,12.84674358,0.050182592,0.0372553,59.896772,76.28816398,0.4535723,5.82411173,129.645372,80.52401462,0.173514413,11.90194382,153.700976,66.36233197,-0.080718541,15.49814405,22.1991798,22.78237594,18.22225859,20.96022616,0.890298722,0.885653759,0.920007196,0.902483561,0.082544452,0.081299519,0.142631377,0.098409408,1145.816198,1196.306773,840.3364889,1020.24659,0.000132113,0.000131908,0.000240442,0.000151283,0.011494043,0.011485121,0.015506206,0.0122997,Bika Ambon
2.007326638,0.007841119,0.06200619,14.14400689,0.055250026,0.029217878,13.57273501,0.0530185,0.033095155,83.607088,99.74784082,0.264157904,2.75536576,131.314416,74.55991405,-1.386920713,12.85966034,153.442688,57.26790727,-1.178843133,14.13974399,22.78429899,22.72923306,20.50877576,21.3250439,0.871467196,0.870874394,0.892127613,0.882508978,0.104804837,0.105654118,0.117497541,0.110667547,1259.646125,1262.565545,1056.412461,1148.711376,0.000396311,0.000400584,0.000458627,0.000400181,0.019907561,0.020014591,0.021415573,0.020004527,Bika Ambon
2.298470695,0.008978401,0.061851744,14.30634894,0.055884175,0.027985867,5.801969561,0.022663945,0.05824599,49.376092,66.83614273,-0.143943688,-0.494949539,125.113556,76.396875,-0.255704885,0.327645289,168.463384,73.15601932,0.496775867,0.52189502,17.78370909,20.65398592,19.93214949,20.96434378,0.914618946,0.894409437,0.900603917,0.890409081,0.114551113,0.090471122,0.095632845,0.091357737,859.5677091,1060.027433,996.1787596,1100.250415,0.000150282,0.000120328,0.000128082,0.000118981,0.012258944,0.010969411,0.011317347,0.01090783,Bika Ambon
2.516649817,0.009830664,0.061722025,12.92811796,0.05050046,0.036823276,12.36967272,0.048319038,0.039642416,52.276284,79.91038976,-0.557078178,-0.681877189,138.5221,77.87294467,-1.476181113,60.73594163,142.216232,72.13554472,-1.60705689,54.68964471,17.62170505,18.03600579,14.09337778,16.51450312,0.926600718,0.924331918,0.949731562,0.932944205,0.156935704,0.14326892,0.183591541,0.160182232,776.6143434,797.6765414,533.1435434,706.8721872,0.002086355,0.001859034,0.002324367,0.001932774,0.045676638,0.04311652,0.048211689,0.043963326,Bika Ambon
6.656539444,0.026002107,0.05683432,14.94479513,0.058378108,0.022321437,13.1510178,0.051371165,0.03559851,86.15666,78.19388056,-0.215881592,-1.107478931,127.074468,76.20207768,-0.268753469,-1.155751674,146.829724,73.86114514,-0.666689893,-0.825054779,17.57452525,21.99628479,22.12205253,20.84904234,0.920918385,0.881973356,0.882902958,0.896676379,0.155310571,0.118239245,0.114358628,0.123463863,848.5506061,1264.142503,1254.15444,1106.714994,0.000202274,0.000146756,0.000144406,0.000158431,0.01422232,0.01211428,0.012016897,0.012586927,Bika Ambon
3.264952268,0.012753719,0.061184905,11.78753612,0.04604506,0.0422623,8.466146966,0.03307089,0.053033642,66.78486,85.42370621,0.155008701,0.348391767,123.34544,77.20070616,-0.230987853,-0.612973944,162.241728,73.27127459,0.162890783,-0.782401856,19.82641616,21.93995919,22.40655354,25.56519088,0.884617837,0.860494034,0.84793346,0.817529161,0.124740023,0.118976457,0.104237722,0.08993418,1182.352566,1426.690886,1555.657535,1866.337572,0.000165305,0.000155085,0.000143348,0.000123058,0.012857112,0.012453304,0.011972794,0.011093134,Bika Ambon
