fitur 1,fitur 2,fitur 3,fitur 4,fitur 5,fitur 6,fitur 7,fitur 8,fitur 9,fitur 10,fitur 11,fitur 12,fitur 13,fitur 14,fitur 15,fitur 16,fitur 17,fitur 18,fitur 19,fitur 20,fitur 21,fitur 22,fitur 23,fitur 24,fitur 25,fitur 26,fitur 27,fitur 28,label
108.0606576,65.81172022,-0.251061245,-1.5,19.60126187,19.76311306,19.05112222,21.61886942,0.847900238,0.845442353,0.853606079,0.823583133,0.125997509,0.114942439,0.119879977,0.10643273,1014.075158,1028.738535,975.7179573,1174.275227,0.000186748,0.000163401,0.000169299,0.000153867,0.013665592,0.012782834,0.013011477,0.012404314,cucur
114.1173496,63.85680328,-0.648739273,-1.5,18.51125242,20.3751587,20.24532296,19.83017371,0.821537184,0.767947826,0.781695649,0.801190523,0.07732603,0.070076318,0.067784061,0.066114852,771.2095283,987.692766,945.3429544,846.5179045,0.000120983,0.000112378,0.000110724,0.000109015,0.010999206,0.010600857,0.010522545,0.010441022,cucur
70.12886677,53.25672444,0.693266806,-1.5,25.67467072,31.06564999,30.61492109,28.36662327,0.704838944,0.621190086,0.631322733,0.671242407,0.117200697,0.078464103,0.08388628,0.082299408,1657.534002,2122.075837,2057.85952,1841.442316,0.000384706,0.000214305,0.000236395,0.000224074,0.019613933,0.014639151,0.015375159,0.014969095,cucur
107.0142318,51.2615625,-0.213911584,-1.5,13.23745966,14.35132071,14.54991468,15.80370166,0.869448187,0.841032345,0.843295868,0.829536902,0.151094161,0.151429601,0.137293699,0.116225003,454.8144136,552.521879,544.1802779,592.4565484,0.000229279,0.00023163,0.000208199,0.00018099,0.015141975,0.015219405,0.014429097,0.013453258,cucur
117.1828008,62.19171292,0.143115448,-1.5,12.86613105,12.75107908,10.66543087,13.20324601,0.916357521,0.922776481,0.946345747,0.918220203,0.184604532,0.172877861,0.211786186,0.172110275,536.5547488,496.0427285,345.1454688,525.2879493,0.000539611,0.000524223,0.000646689,0.00051795,0.023229538,0.022895914,0.025430077,0.022758515,cucur
61.83635632,52.11340665,0.098168455,-1.5,9.766758832,9.973666915,9.565740181,10.55687153,0.930375528,0.929619229,0.936013531,0.923556488,0.225034857,0.22113989,0.229658126,0.201512687,291.6363587,294.9026226,268.5807523,320.3090537,0.000769982,0.000730298,0.000842665,0.000686156,0.027748545,0.027024024,0.029028688,0.026194584,cucur
67.03924154,68.9099941,-0.629156792,-1.5,8.019994203,8.979755724,8.72059547,9.583980055,0.97343578,0.968588928,0.970259585,0.964738364,0.366184679,0.342799202,0.364832447,0.348795294,227.8980625,268.83915,254.3876947,301.7958356,0.021311929,0.020511467,0.021115055,0.020959764,0.145986058,0.14321825,0.145310204,0.144774875,cucur
135.28992,71.94725265,0.70679904,-1.5,23.77943518,24.98457213,22.88544307,24.20044572,0.786818998,0.766923694,0.804485358,0.786471546,0.128242201,0.12017523,0.126502828,0.118753907,1450.174535,1580.089289,1332.223596,1447.507583,0.00332872,0.003198948,0.00335584,0.003237244,0.057695058,0.056559242,0.057929614,0.056896783,cucur
129.0807178,64.15929738,-0.58292606,-1.5,24.51909936,24.63654618,25.62323227,27.38737272,0.807401949,0.809321458,0.791767591,0.767309529,0.07577121,0.071419442,0.073082599,0.06395042,1269.748287,1251.482709,1367.031121,1527.242744,9.96E-05,8.94E-05,9.92E-05,8.31E-05,0.0099787,0.009453776,0.009961144,0.009114448,cucur
146.3477416,81.18136985,-0.671773849,-1.5,13.32895643,14.03501471,14.14810315,14.95437142,0.947869885,0.940271273,0.937883437,0.933701103,0.269727815,0.274740422,0.282548443,0.247173212,539.8092397,615.1958481,640.2956119,682.8761132,0.00090523,0.000966642,0.001004914,0.000760045,0.030087038,0.031090871,0.031700383,0.027568917,cucur
108.3812635,45.97357147,0.369802923,-1.5,11.40317544,13.45244193,14.03123239,13.71934307,0.887956099,0.851349682,0.839417318,0.844606695,0.184584652,0.156820051,0.157335283,0.156283374,340.6925088,453.5856801,490.5344366,474.2345919,0.000457246,0.000377024,0.00040821,0.000389637,0.021383311,0.019417106,0.0202042,0.019739226,cucur
102.987335,68.0064555,0.056687571,-1.5,26.30274527,31.32610887,28.13277193,34.54876008,0.729006803,0.581599639,0.681737649,0.522263055,0.076984997,0.056468829,0.069491863,0.049358399,1712.504035,2490.753054,1985.505764,2844.008054,0.000140688,7.03E-05,0.000103982,6.17E-05,0.011861188,0.008383668,0.010197138,0.007855975,cucur
138.7571679,61.22569689,0.615096166,-1.5,9.855484891,11.11654081,10.52492179,10.7337815,0.938900762,0.926955812,0.933566721,0.929300003,0.208700413,0.191272571,0.195427527,0.195052864,413.2299786,492.1214512,447.5228585,476.3234685,0.000300868,0.000270018,0.000273779,0.000276334,0.017345541,0.016432236,0.016546266,0.016623297,gado gado
124.6979015,87.42128929,0.442405652,-1.5,17.28804092,19.76275726,18.13989177,18.45644348,0.917023341,0.904302314,0.918475848,0.908997776,0.200335871,0.184567693,0.182982061,0.182051707,1163.967332,1336.49659,1138.934691,1270.982306,0.00039927,0.000347253,0.000352405,0.000359463,0.01998173,0.018634734,0.018772452,0.018959507,gado gado
135.5453951,72.06761389,-0.422266781,-1.5,18.53208794,20.15401837,18.88414079,19.84587608,0.90031889,0.888052261,0.899154106,0.892209769,0.112998092,0.104919413,0.113181632,0.104549043,914.5979858,1028.341574,926.504042,990.1693799,0.000292285,0.000270019,0.000299303,0.000261456,0.017096332,0.016432244,0.017300385,0.016169602,gado gado
124.1342756,73.76046787,-0.331003395,-1.5,19.19824652,22.24857871,21.03327413,20.25123927,0.898303013,0.872614492,0.881818593,0.890583398,0.111776192,0.092761417,0.109487767,0.095800168,974.4259415,1212.999113,1123.002834,1041.94479,0.000127485,9.83E-05,0.000112819,0.000103071,0.011290913,0.009912921,0.010621612,0.010152396,gado gado
111.8501873,67.3742772,-0.172658402,-1.5,25.65010731,27.36130474,27.123006,28.44991751,0.798280333,0.783602887,0.787567448,0.767097847,0.083626664,0.071797748,0.072516943,0.069318505,1613.729636,1728.573692,1698.772562,1860.593494,8.12E-05,7.17E-05,7.62E-05,6.95E-05,0.009012732,0.008468533,0.008730677,0.008339436,gado gado
145.1065365,67.79486484,-0.477306817,-1.5,5.909737332,6.296194975,5.02953854,5.973319543,0.980952458,0.979327206,0.986040152,0.980880168,0.417070514,0.366074508,0.449769183,0.371058527,140.3592177,152.382534,102.9024926,140.9353345,0.005249574,0.004638247,0.005554944,0.0046457,0.072453944,0.068104679,0.074531498,0.068159374,gado gado
129.5062833,62.88249092,0.500607585,-1.5,19.11448459,19.49753389,17.65258263,20.75790223,0.838586486,0.837275504,0.861266613,0.817754281,0.147467888,0.126362714,0.17835936,0.121763494,994.2861485,1007.054012,858.392958,1127.889867,0.000212001,0.000173917,0.000277444,0.000171866,0.014560254,0.01318775,0.01665666,0.013109753,gado gado
134.2890705,72.78916382,-0.003629137,-1.5,13.06437347,15.81246392,14.83577137,14.45494701,0.928241387,0.904160064,0.913428384,0.91623524,0.196317148,0.165653186,0.183398374,0.184199412,638.9958398,853.0122538,770.4101495,745.5576647,0.000214541,0.000174257,0.000196376,0.000196812,0.014647202,0.013200643,0.014013417,0.014028968,gado gado
117.8394958,59.97519287,0.141804652,-1.5,20.61653782,23.74137347,22.80464135,22.91187038,0.818270831,0.759603734,0.780892071,0.787635568,0.090862588,0.080272781,0.081445472,0.079365511,1025.303513,1353.711265,1236.296152,1195.815801,8.54E-05,7.55E-05,7.59E-05,7.42E-05,0.009243279,0.008688622,0.008710354,0.008612467,gado gado
86.97711155,59.92295527,0.680160498,-1.5,18.52224647,19.07319936,18.64619723,20.74025395,0.85876195,0.8527993,0.860141201,0.831870774,0.114608053,0.1157347,0.108865805,0.095142153,905.8331628,938.2996151,889.1200095,1071.703207,0.000112166,0.000113011,0.000109206,9.44E-05,0.010590856,0.010630684,0.010450158,0.009716039,gado gado
134.0031932,56.31292343,-0.528526591,-1.5,10.36127441,11.51298884,11.00573484,12.14025135,0.942382765,0.927169164,0.926485321,0.918342043,0.146372561,0.133646341,0.146359945,0.127133119,296.5230627,373.7033046,376.3501829,419.0024979,0.000192131,0.000172142,0.000188115,0.000164435,0.013861133,0.013120291,0.013715502,0.012823227,gado gado
104.8248597,74.38169657,0.705771778,-1.5,16.14691943,21.1905415,21.33032879,21.96433085,0.909006523,0.859975512,0.846678774,0.839939618,0.1443054,0.107194709,0.107175707,0.105209979,783.3326718,1207.644955,1320.620723,1380.387298,0.000694155,0.000601036,0.000609779,0.000603669,0.02634682,0.024516037,0.0246937,0.024569675,gado gado
150.8360282,77.47458986,0.361546169,-1.5,6.687413268,8.263281737,7.41543128,7.447609888,0.979778916,0.971286997,0.976022325,0.975844841,0.283202704,0.249919805,0.268665643,0.260900423,188.9003703,268.35756,224.202121,225.7593853,0.000502768,0.000445547,0.000490638,0.000456133,0.022422498,0.021107981,0.022150353,0.021357263,gado gado
149.2169776,64.36503539,-0.292070315,-1.5,30.35928003,35.24582679,40.31621244,38.19900264,0.749261485,0.668836662,0.610811079,0.648253498,0.074600117,0.066906634,0.052940987,0.054338503,2108.1973,2773.123899,3253.298029,2945.568644,0.00018333,0.000140962,0.000110663,0.000120705,0.013539937,0.011872749,0.010519644,0.010986566,gado gado
144.7095962,66.86322375,-0.587170329,-1.5,14.07840069,16.10673044,14.85878372,15.62733616,0.927993262,0.908444555,0.920646632,0.914775638,0.132642847,0.11621272,0.126245606,0.123909507,537.9368675,683.711973,592.7725608,636.444001,0.000189316,0.00017255,0.000186031,0.000172175,0.013759203,0.013135827,0.013639307,0.013121549,gado gado
109.2727146,66.59405701,0.005206636,-1.5,24.13612025,25.26311728,23.12210127,27.04039766,0.815619664,0.78884694,0.813212941,0.761716844,0.085132972,0.082001015,0.091360625,0.077213793,1431.305728,1641.570484,1450.927886,1852.631766,7.51E-05,7.20E-05,7.83E-05,6.54E-05,0.008666502,0.00848491,0.008849181,0.008087084,gado gado
113.4978558,60.03098361,-0.700062749,-1.5,21.64285303,22.77063929,19.85586228,21.04431522,0.81974143,0.80747338,0.847771025,0.830384808,0.110806338,0.100288596,0.119711722,0.109453637,1245.78407,1328.921431,1051.361441,1170.821094,0.000113112,9.94E-05,0.000114672,0.000105034,0.010635415,0.009969211,0.010708485,0.010248591,gado gado
91.08712622,61.96704705,-0.696774225,-1.5,18.85089396,20.17300873,18.08385185,18.07243471,0.829304,0.808043409,0.841929338,0.839286471,0.130273834,0.12048674,0.133585714,0.131660218,978.292945,1100.367438,907.6058074,921.293036,0.000202543,0.000179128,0.000204187,0.000197794,0.014231775,0.013383854,0.01428941,0.014063914,gado gado
116.943667,64.45265211,0.637589844,-1.5,38.92909468,39.00061539,36.96261773,40.69631878,0.608899769,0.614007946,0.643572593,0.582866605,0.049267122,0.047370721,0.052330286,0.044828119,3085.739697,3047.008592,2810.69071,3292.792742,3.63E-05,3.53E-05,3.78E-05,3.41E-05,0.006023116,0.005940295,0.006150005,0.005840411,gado gado
132.9703547,55.86571267,-0.548281011,-1.5,24.94732328,28.19991015,26.51432512,28.71012367,0.690711022,0.633900175,0.673124954,0.619032467,0.089726252,0.075819221,0.0832089,0.073425011,1631.377937,1937.122721,1725.079264,2015.841406,0.000108204,9.41E-05,0.000101304,9.10E-05,0.010402138,0.009698138,0.010064969,0.009539088,gado gado
113.3868759,72.93564486,0.327751882,-1.5,24.18717238,25.23270998,24.25275211,26.60572045,0.818397688,0.806448471,0.813239085,0.784511133,0.101526136,0.096745889,0.108382862,0.091687266,1595.630127,1697.190757,1636.778616,1889.584021,7.67E-05,7.18E-05,8.28E-05,7.01E-05,0.008758226,0.008473696,0.009101606,0.008371977,gado gado
117.6530899,66.07992843,0.577203413,-1.5,15.07430355,15.37219585,13.91231426,15.9250791,0.907185737,0.905504056,0.925914878,0.902854264,0.118303503,0.114606999,0.123693021,0.107485233,675.5971018,687.6192497,539.6522436,706.9374518,0.000116116,0.000112611,0.0001233,0.00010671,0.010775694,0.010611839,0.011104054,0.01033007,gado gado
134.6668497,81.74727532,-0.502583328,-1.5,21.61851782,23.3966635,21.9968159,23.5529781,0.878818753,0.860042308,0.871878217,0.859712347,0.115795079,0.106640201,0.111471615,0.106054699,1330.234015,1537.447089,1404.28105,1541.066381,0.000122861,0.000112746,0.000117565,0.000112161,0.011084271,0.01061817,0.010842761,0.010590625,gado gado
110.6860706,60.41381005,-0.239821596,-1.5,16.20385773,14.89890315,16.53709375,21.00127569,0.86816969,0.903498676,0.896490197,0.82161666,0.12672962,0.122345348,0.100109384,0.090155013,901.1428617,659.4918867,707.3080553,1219.075157,0.000119114,0.000119212,9.53E-05,8.23E-05,0.010913922,0.010918435,0.009763118,0.009069796,gado gado
150.6048988,67.5640316,-0.477652614,-1.5,13.08579888,13.37001256,11.75369584,13.98785525,0.924409755,0.918917605,0.939822328,0.916922978,0.207073183,0.21101744,0.216745019,0.19576583,546.2096077,585.2651841,436.9409336,599.6654377,0.001376567,0.001313943,0.00139,0.001278907,0.037102117,0.036248348,0.037282706,0.035761804,gado gado
126.9913182,68.70268785,0.558328394,-1.5,11.18394092,13.61784765,13.70270127,13.67489149,0.949526613,0.925562564,0.924287406,0.926061921,0.171408314,0.139564918,0.145442395,0.141043187,340.2503502,498.5299506,508.9330456,495.1871019,0.000248737,0.00019558,0.000216576,0.000194712,0.015771391,0.013984994,0.014716538,0.013953912,gado gado
82.74690667,55.30280998,-0.521849742,-1.5,19.63097107,22.30852346,26.87630303,25.30331091,0.822841957,0.789925776,0.719835445,0.751181875,0.103326698,0.088879535,0.06839615,0.069422523,1075.961618,1274.707849,1700.921995,1509.786924,0.000148481,0.000131401,0.000102896,0.000103245,0.012185297,0.011463048,0.010143789,0.010160932,gado gado
124.6667711,75.82682833,0.557532566,-1.5,15.59213426,17.60482716,18.7746811,19.49566099,0.910364351,0.901852673,0.884784273,0.8738035,0.16887737,0.130833084,0.130061848,0.128239238,807.9870439,879.6515364,1032.040533,1131.031649,0.00050841,0.000346259,0.000336732,0.000337779,0.022547945,0.018608023,0.018350271,0.01837877,gado gado
127.6604381,66.0250353,0.429808111,-1.5,18.19192806,19.73235401,20.73032066,21.12810064,0.832791391,0.821167758,0.797385914,0.78458822,0.132789047,0.103610588,0.104793138,0.102415876,987.1905673,1056.41466,1198.056393,1272.579366,0.000113022,9.03E-05,9.01E-05,8.84E-05,0.010631189,0.009503231,0.009490477,0.009403111,gado gado
175.5726137,59.86129568,0.469015756,-1.5,14.35244623,16.70042519,15.88519899,16.20989883,0.848989625,0.805491947,0.813697078,0.817182015,0.176167513,0.159354192,0.175335725,0.157912927,797.1118854,1028.572962,983.4405095,966.7457309,0.000370568,0.000327014,0.000365661,0.000331198,0.019250139,0.018083518,0.019122257,0.018198852,gado gado
131.3204,66.35404486,-0.242762422,-1.5,14.10271576,16.09952573,14.93777893,15.43984406,0.928733047,0.909308244,0.919251288,0.914543668,0.112197363,0.09565673,0.106329992,0.106780482,479.2208191,608.9639729,543.3405714,573.8300616,0.000105574,9.19E-05,0.000101296,9.78E-05,0.010274916,0.009584952,0.010064606,0.009891452,gado gado
114.246115,59.93994297,-0.557834531,-1.5,11.65440705,13.77003823,13.36910333,13.16476065,0.919244159,0.881624297,0.888840483,0.89632075,0.156564677,0.143879076,0.140125,0.138837633,366.3010421,535.7145154,502.01905,469.1923349,0.000173353,0.000155513,0.000157761,0.000155829,0.013166355,0.01247047,0.012560295,0.012483144,gado gado
117.4685481,85.44528262,-0.485832321,-1.5,6.593196743,8.28660134,8.1981558,8.326927301,0.985982852,0.979551756,0.980002452,0.979950607,0.253272433,0.218459606,0.221350308,0.216341357,184.1158366,268.3720611,262.5514646,263.1373578,0.000491062,0.000422752,0.00042629,0.000415729,0.022159912,0.020560927,0.020646792,0.02038943,gado gado
112.2574613,64.14590865,0.618021546,-1.5,23.06070067,24.42961039,20.65449105,23.22766966,0.818917514,0.799608445,0.840965623,0.816748321,0.093117651,0.088205424,0.108912921,0.092512282,1451.820381,1610.410052,1279.532578,1472.665854,8.64E-05,8.25E-05,0.000101169,8.58E-05,0.009296751,0.00908022,0.010058304,0.009264918,gado gado
110.2178037,66.66071799,0.031603722,-1.5,9.078274291,10.08777025,9.542562384,9.946471497,0.963153462,0.953898374,0.957622794,0.955091493,0.185280403,0.173211913,0.179274825,0.174132859,306.928941,383.0050783,352.188635,373.1010045,0.000305459,0.000283468,0.00029159,0.000283826,0.01747738,0.016836497,0.017076014,0.016847127,gado gado
145.0595718,66.5075924,0.434690199,-1.5,17.63180491,19.78466715,19.11827419,20.66787337,0.862427908,0.826107078,0.830508592,0.814742641,0.153210276,0.137252249,0.141657559,0.132272808,932.5175253,1179.520152,1149.924933,1256.508105,0.000364355,0.000303185,0.000314914,0.000300118,0.019088077,0.01741222,0.017745819,0.017323915,gado gado
140.1493787,86.21000917,0.556961531,-1.5,8.800096644,11.10912501,11.1144,11.12365952,0.976293377,0.960982012,0.958346425,0.95976526,0.341090273,0.30956891,0.329141036,0.307304976,315.5333423,514.836753,550.9880539,530.8740811,0.002499295,0.002247713,0.00256454,0.002199373,0.049992946,0.047410053,0.050641292,0.046897471,gado gado
124.6317448,79.22139461,-0.668602901,-1.5,28.07696096,32.25118246,30.56966667,31.01358211,0.82821729,0.790845549,0.811780309,0.802100571,0.112019374,0.096734588,0.101481592,0.101727708,2160.295679,2627.068145,2359.682643,2485.716648,0.000219197,0.000183114,0.000210815,0.000203889,0.014805299,0.013531956,0.014519484,0.014278963,gado gado
163.0490581,75.99009231,-0.14436901,-1.5,14.35426699,17.88608236,16.83567699,16.75704892,0.921581255,0.88970245,0.903732519,0.902156483,0.151734914,0.124874082,0.130906973,0.132399067,730.5684052,1018.647933,890.2440774,903.5599935,0.000320054,0.000267474,0.000285068,0.00028786,0.017890063,0.016354627,0.016883953,0.016966423,gado gado
171.3757049,67.70093812,0.315618408,-1.5,24.38996364,29.9256532,27.59602703,27.21617685,0.777404373,0.703796607,0.736403762,0.741353121,0.125219319,0.090241931,0.100881108,0.1015921,1531.577821,2037.345834,1812.310665,1779.062679,0.000305664,0.000217593,0.000250023,0.000246996,0.017483245,0.014751045,0.015812108,0.015716107,gado gado
131.2166903,66.93084424,-0.705904304,-1.5,9.421082677,12.17101529,11.92209892,11.97280566,0.961881744,0.942293358,0.945866195,0.946816801,0.229089018,0.191709419,0.19645237,0.188802431,310.1610925,469.8193035,439.7346777,432.9897601,0.000594193,0.000476766,0.000514073,0.000460382,0.024376076,0.02183497,0.02267317,0.021456511,gado gado
122.6645923,57.56291517,0.655278624,-1.5,24.15405758,27.0144575,23.262719,26.21123077,0.744070066,0.702563083,0.768987925,0.718041246,0.067709177,0.051483641,0.065669326,0.052187615,1218.549476,1418.044183,1100.686956,1344.273006,6.47E-05,5.49E-05,6.51E-05,5.63E-05,0.008041873,0.007411137,0.008065386,0.007505318,gado gado
170.4286685,71.71802014,0.604756667,-1.5,11.15719378,13.35620402,13.93739755,14.85813684,0.934857104,0.91087482,0.904627302,0.895206546,0.315186033,0.252777668,0.265058293,0.241961807,476.9914985,645.6619492,689.0987239,759.1739712,0.004547258,0.00381889,0.004288109,0.003719778,0.067433361,0.06179717,0.065483657,0.060989983,gado gado
140.0094576,73.31693865,0.477227913,-1.5,17.3449665,20.81805846,20.62181674,20.18669554,0.90573948,0.873798415,0.876288726,0.881401606,0.154572605,0.126104673,0.130309426,0.133771439,932.3751008,1248.96991,1224.881096,1173.757666,0.000179977,0.000140853,0.00014821,0.00015491,0.013415556,0.011868135,0.012174157,0.012446296,gado gado
132.8978897,61.62534903,-0.214004776,-1.5,19.03559838,22.71459829,20.69943175,21.98235112,0.797758931,0.735554232,0.765262697,0.742510146,0.159115754,0.116786447,0.144151485,0.127445324,1359.981833,1742.10298,1541.138234,1696.301725,0.000218278,0.000128171,0.000153353,0.000140128,0.014774249,0.011321266,0.012383593,0.011837588,gado gado
128.4964981,57.62048708,0.653919338,-1.5,25.35233197,25.91962767,25.97519298,28.9519467,0.685880524,0.673589828,0.676907537,0.616151949,0.066983111,0.067226309,0.062155712,0.054788447,1415.066511,1456.339161,1448.551029,1712.806984,8.56E-05,8.10E-05,7.96E-05,7.37E-05,0.009249564,0.009002618,0.008920795,0.008585726,gado gado
123.5278344,77.25348767,-0.504071434,-1.5,12.71962898,14.42855248,13.36401709,13.63752107,0.937759493,0.922314515,0.926535083,0.925598877,0.272221031,0.223775293,0.258271989,0.241776196,646.0319172,803.5685216,760.6142347,769.5917477,0.001460729,0.001090364,0.001294315,0.001204128,0.038219489,0.033020657,0.035976591,0.034700542,gado gado
111.8152163,58.46777466,-0.695901175,-1.5,18.74197733,20.75582737,20.02295498,20.9052817,0.846577317,0.814158478,0.831412803,0.819232693,0.126196743,0.114546421,0.116541068,0.109971626,974.0178962,1175.3486,1070.311101,1143.266377,0.000125192,0.000113947,0.000118719,0.000111254,0.011188935,0.010674581,0.010895841,0.010547714,gado gado
96.3095679,74.87557108,0.058233953,-1.5,16.45949442,17.97071274,17.41587343,18.81072573,0.899931852,0.88432138,0.890605186,0.877250259,0.194854857,0.177680312,0.186301951,0.174264476,1078.636506,1245.795359,1177.59744,1321.947211,0.000593534,0.000500437,0.000522709,0.000493722,0.024362558,0.022370439,0.022862833,0.022219866,gado gado
111.6168811,76.76897823,0.546780381,-1.5,10.85026086,13.25231584,12.07347938,11.85123955,0.957318279,0.943921518,0.952382177,0.95210058,0.2293545,0.176940156,0.184560306,0.195518985,417.6612078,550.2076316,468.2106296,469.9242901,0.00037,0.000276656,0.000311959,0.000309917,0.019235376,0.016632976,0.017662371,0.017604458,gado gado
143.4330639,76.51040822,-0.297251639,-1.5,18.34485098,21.32861012,20.69717986,21.52004269,0.892170768,0.868180021,0.877427347,0.868816291,0.18611233,0.141321747,0.138190271,0.137625581,1073.011367,1313.125718,1220.058948,1306.774621,0.000567545,0.000339985,0.000340123,0.00033906,0.023823198,0.018438695,0.018442422,0.018413588,gado gado
115.3567307,65.94350779,0.396858839,-1.5,10.77705406,12.24906697,13.10569336,13.90630198,0.944122536,0.927474156,0.916022244,0.911240278,0.196576812,0.174252566,0.166477121,0.14995529,373.0361955,482.305657,558.6693416,590.262748,0.000286592,0.000237716,0.000231007,0.000210324,0.016929042,0.015418031,0.015198906,0.014502543,gado gado
97.30999111,63.23001636,0.237129906,-1.5,17.4474604,20.74340569,19.90735354,19.34298787,0.845011744,0.796219621,0.812207453,0.815327239,0.127649359,0.102844405,0.108819887,0.115101854,748.5173826,982.4308084,906.6952485,890.3624519,0.000237407,0.00018494,0.000207026,0.000210253,0.015408016,0.013599272,0.014388399,0.014500103,gado gado
115.0095031,72.09910079,0.272339647,-1.5,20.77499481,23.96516172,22.61775926,22.60109521,0.864550076,0.827435617,0.839051895,0.836674071,0.104811551,0.098318222,0.106890063,0.100623804,1039.580718,1321.968084,1236.292519,1251.249986,0.000127371,0.000110497,0.000122686,0.000121871,0.011285857,0.010511767,0.01107636,0.011039515,gado gado
156.9840572,71.17719903,-0.370902523,-1.5,19.15526514,24.59161057,21.84346653,24.71566835,0.841354754,0.762518845,0.798211492,0.760922264,0.2426409,0.198037619,0.240763466,0.197459472,1344.167407,2015.157819,1709.523539,2028.687177,0.001539101,0.001203937,0.001620897,0.001192334,0.039231375,0.0346978,0.04026037,0.03453019,gado gado
166.0073594,74.08451308,0.052910536,-1.5,14.98920645,17.17334496,16.96341632,17.72857498,0.903620623,0.886595337,0.89080544,0.88003814,0.26213394,0.21120382,0.207976163,0.21069983,892.7326455,1052.273025,1013.098792,1113.114677,0.001259972,0.000787654,0.000782529,0.000803378,0.03549609,0.028065177,0.027973715,0.028343928,gado gado
110.4410341,65.15941251,-0.01204931,-1.5,34.30227011,35.16305254,30.71035673,35.42479844,0.615664401,0.601697678,0.66681895,0.597396035,0.054091153,0.052106482,0.075266473,0.054408121,2658.643155,2768.544018,2315.239333,2798.342901,5.05E-05,4.95E-05,6.48E-05,4.97E-05,0.007107431,0.007034199,0.008047614,0.007051621,gado gado
90.13290483,65.65903053,-0.501378636,-1.5,10.68917983,12.05110517,13.20781928,14.01626657,0.93375068,0.916708121,0.909845188,0.902244294,0.191209246,0.166978241,0.145606252,0.139295857,532.6298278,672.1581469,726.0644488,788.8783827,0.000342621,0.000300373,0.000268895,0.000252099,0.018510032,0.017331273,0.01639801,0.015877612,gado gado
128.1484176,80.21991213,-0.643595828,-1.5,17.43618449,21.97260969,21.18073034,19.41696712,0.922829211,0.884266818,0.892210153,0.910010079,0.130254943,0.101546679,0.105295446,0.114258575,846.1961509,1269.486243,1183.543815,987.07705,0.000157501,0.000123305,0.000133602,0.00014447,0.012549938,0.011104288,0.011558654,0.012019581,gado gado
124.1237437,66.74972421,0.705614248,-1.5,8.587230835,10.14675809,9.43446081,9.57995329,0.961492534,0.948324184,0.952640243,0.953122662,0.251099015,0.214158092,0.242859703,0.222103619,263.514404,353.3464496,324.1090655,320.5309024,0.000624036,0.000508809,0.000579272,0.000495964,0.024980711,0.022556801,0.024068063,0.022270255,gado gado
106.869514,67.17978491,-0.698650352,-1.5,13.80152291,16.94969271,17.88792679,17.65107146,0.924467723,0.896345131,0.889064371,0.889928415,0.170886964,0.139468013,0.124148666,0.122676778,595.8525167,817.505588,872.3385897,868.1026759,0.000244809,0.000178149,0.000168303,0.00016037,0.015646363,0.013347233,0.012973159,0.012663714,gado gado
119.5751239,65.84324298,0.686602978,-1.5,21.4273779,24.9905902,24.86948242,25.24549783,0.84016196,0.793005331,0.798762094,0.796213093,0.091418863,0.076434948,0.074034618,0.073422072,1071.11734,1387.188686,1347.870319,1365.697746,8.22E-05,6.98E-05,6.75E-05,6.49E-05,0.009065673,0.008353448,0.00821569,0.008056477,gado gado
185.2985813,66.49657708,0.693367245,-1.5,18.50975996,21.12070595,20.2011182,21.24013462,0.785196858,0.752162869,0.784275447,0.749709049,0.199485912,0.154154516,0.15225272,0.154087275,1287.301372,1487.382636,1294.75865,1502.108374,0.000539182,0.000365266,0.00036106,0.000371263,0.023220288,0.019111924,0.019001582,0.019268194,gado gado
136.450144,59.91397048,-0.441651375,-1.5,16.47066577,17.64776929,16.94409158,17.69781307,0.852920064,0.829936843,0.84060721,0.831985637,0.139967029,0.125639988,0.129319199,0.124599295,655.8506067,753.2879362,709.7778316,744.2712153,0.000233759,0.000181551,0.000189002,0.000182451,0.015289171,0.013474105,0.013747801,0.013507445,gado gado
115.1486114,70.31994938,0.706294278,-1.5,9.764286765,11.95983624,10.82291803,10.78360561,0.965162291,0.949785609,0.958392716,0.958698294,0.194151663,0.160283969,0.177765151,0.177984524,289.2533211,416.4956552,345.146403,342.5676244,0.000263098,0.000208165,0.000237587,0.000234433,0.01622029,0.014427939,0.015413857,0.015311204,gado gado
81.95391976,81.73232686,-0.411045337,-1.5,31.51341682,37.12351395,35.98527423,35.43594726,0.81139306,0.750144813,0.759412096,0.76829514,0.185985477,0.163650911,0.171394204,0.165759073,2663.174918,3530.670458,3387.113711,3274.205838,0.008606217,0.006674351,0.007089008,0.006920416,0.092769699,0.081696704,0.084196248,0.083189037,gado gado
150.9622877,75.63740906,-0.511286008,-1.5,17.82364597,20.4148384,20.39724323,21.19261812,0.874751041,0.848148853,0.853390075,0.841416061,0.203611547,0.166516475,0.16759246,0.164150075,1115.627077,1350.954354,1303.012634,1410.851083,0.000838326,0.000676701,0.000697212,0.000676727,0.028953857,0.026013486,0.026404779,0.026013968,gado gado
101.7392918,65.21278236,-0.384763865,-1.5,13.97555799,15.20482429,14.00881945,15.34639308,0.933395646,0.923599771,0.935246966,0.922329911,0.105855372,0.09893834,0.104391629,0.098221045,512.0692478,587.4206921,497.7531056,597.1839172,9.93E-05,9.21E-05,9.87E-05,9.12E-05,0.00996329,0.009594708,0.009932729,0.009547515,gado gado
